"Time_Iter","Outer_Iter","Inner_Iter",     "rms[T]"     
          0,           0,        1599,      -10.20397044
          0,           0,        1600,      -10.20560256
          0,           0,        1601,      -10.20723467
          0,           0,        1602,      -10.20886678
          0,           0,        1603,      -10.21049889
          0,           0,        1604,        -10.212131
          0,           0,        1605,      -10.21376311
          0,           0,        1606,      -10.21539522
          0,           0,        1607,      -10.21702734
          0,           0,        1608,      -10.21865945
          0,           0,        1609,      -10.22029156
          0,           0,        1610,      -10.22192367
          0,           0,        1611,      -10.22355578
          0,           0,        1612,      -10.22518789
          0,           0,        1613,      -10.22682001
          0,           0,        1614,      -10.22845212
          0,           0,        1615,      -10.23008423
          0,           0,        1616,      -10.23171634
          0,           0,        1617,      -10.23334845
          0,           0,        1618,      -10.23498056
          0,           0,        1619,      -10.23661268
          0,           0,        1620,      -10.23824479
          0,           0,        1621,       -10.2398769
          0,           0,        1622,      -10.24150901
          0,           0,        1623,      -10.24314112
          0,           0,        1624,      -10.24477323
          0,           0,        1625,      -10.24640535
          0,           0,        1626,      -10.24803746
          0,           0,        1627,      -10.24966957
          0,           0,        1628,      -10.25130168
          0,           0,        1629,      -10.25293379
          0,           0,        1630,       -10.2545659
          0,           0,        1631,      -10.25619802
          0,           0,        1632,      -10.25783013
          0,           0,        1633,      -10.25946224
          0,           0,        1634,      -10.26109435
          0,           0,        1635,      -10.26272646
          0,           0,        1636,      -10.26435857
          0,           0,        1637,      -10.26599068
          0,           0,        1638,       -10.2676228
          0,           0,        1639,      -10.26925491
          0,           0,        1640,      -10.27088702
          0,           0,        1641,      -10.27251913
          0,           0,        1642,      -10.27415124
          0,           0,        1643,      -10.27578335
          0,           0,        1644,      -10.27741547
          0,           0,        1645,      -10.27904758
          0,           0,        1646,      -10.28067969
          0,           0,        1647,       -10.2823118
          0,           0,        1648,      -10.28394391
          0,           0,        1649,      -10.28557602
          0,           0,        1650,      -10.28720814
          0,           0,        1651,      -10.28884025
          0,           0,        1652,      -10.29047236
          0,           0,        1653,      -10.29210447
          0,           0,        1654,      -10.29373658
          0,           0,        1655,      -10.29536869
          0,           0,        1656,       -10.2970008
          0,           0,        1657,      -10.29863292
          0,           0,        1658,      -10.30026503
          0,           0,        1659,      -10.30189714
          0,           0,        1660,      -10.30352925
          0,           0,        1661,      -10.30516136
          0,           0,        1662,      -10.30679347
          0,           0,        1663,      -10.30842559
          0,           0,        1664,       -10.3100577
          0,           0,        1665,      -10.31168981
          0,           0,        1666,      -10.31332192
          0,           0,        1667,      -10.31495403
          0,           0,        1668,      -10.31658614
          0,           0,        1669,      -10.31821826
          0,           0,        1670,      -10.31985037
          0,           0,        1671,      -10.32148248
          0,           0,        1672,      -10.32311459
          0,           0,        1673,       -10.3247467
          0,           0,        1674,      -10.32637881
          0,           0,        1675,      -10.32801092
          0,           0,        1676,      -10.32964304
          0,           0,        1677,      -10.33127515
          0,           0,        1678,      -10.33290726
          0,           0,        1679,      -10.33453937
          0,           0,        1680,      -10.33617148
          0,           0,        1681,      -10.33780359
          0,           0,        1682,      -10.33943571
          0,           0,        1683,      -10.34106782
          0,           0,        1684,      -10.34269993
          0,           0,        1685,      -10.34433204
          0,           0,        1686,      -10.34596415
          0,           0,        1687,      -10.34759626
          0,           0,        1688,      -10.34922837
          0,           0,        1689,      -10.35086049
          0,           0,        1690,       -10.3524926
          0,           0,        1691,      -10.35412471
          0,           0,        1692,      -10.35575682
          0,           0,        1693,      -10.35738893
          0,           0,        1694,      -10.35902104
          0,           0,        1695,      -10.36065316
          0,           0,        1696,      -10.36228527
          0,           0,        1697,      -10.36391738
          0,           0,        1698,      -10.36554949
          0,           0,        1699,       -10.3671816
          0,           0,        1700,      -10.36881371
          0,           0,        1701,      -10.37044582
          0,           0,        1702,      -10.37207794
          0,           0,        1703,      -10.37371005
          0,           0,        1704,      -10.37534216
          0,           0,        1705,      -10.37697427
          0,           0,        1706,      -10.37860638
          0,           0,        1707,      -10.38023849
          0,           0,        1708,       -10.3818706
          0,           0,        1709,      -10.38350272
          0,           0,        1710,      -10.38513483
          0,           0,        1711,      -10.38676694
          0,           0,        1712,      -10.38839905
          0,           0,        1713,      -10.39003116
          0,           0,        1714,      -10.39166327
          0,           0,        1715,      -10.39329539
          0,           0,        1716,       -10.3949275
          0,           0,        1717,      -10.39655961
          0,           0,        1718,      -10.39819172
          0,           0,        1719,      -10.39982383
          0,           0,        1720,      -10.40145594
          0,           0,        1721,      -10.40308805
          0,           0,        1722,      -10.40472017
          0,           0,        1723,      -10.40635228
          0,           0,        1724,      -10.40798439
          0,           0,        1725,       -10.4096165
          0,           0,        1726,      -10.41124861
          0,           0,        1727,      -10.41288072
          0,           0,        1728,      -10.41451283
          0,           0,        1729,      -10.41614495
          0,           0,        1730,      -10.41777706
          0,           0,        1731,      -10.41940917
          0,           0,        1732,      -10.42104128
          0,           0,        1733,      -10.42267339
          0,           0,        1734,       -10.4243055
          0,           0,        1735,      -10.42593762
          0,           0,        1736,      -10.42756973
          0,           0,        1737,      -10.42920184
          0,           0,        1738,      -10.43083395
          0,           0,        1739,      -10.43246606
          0,           0,        1740,      -10.43409817
          0,           0,        1741,      -10.43573028
          0,           0,        1742,       -10.4373624
          0,           0,        1743,      -10.43899451
          0,           0,        1744,      -10.44062662
          0,           0,        1745,      -10.44225873
          0,           0,        1746,      -10.44389084
          0,           0,        1747,      -10.44552295
          0,           0,        1748,      -10.44715506
          0,           0,        1749,      -10.44878718
          0,           0,        1750,      -10.45041929
          0,           0,        1751,       -10.4520514
          0,           0,        1752,      -10.45368351
          0,           0,        1753,      -10.45531562
          0,           0,        1754,      -10.45694773
          0,           0,        1755,      -10.45857985
          0,           0,        1756,      -10.46021196
          0,           0,        1757,      -10.46184407
          0,           0,        1758,      -10.46347618
          0,           0,        1759,      -10.46510829
          0,           0,        1760,       -10.4667404
          0,           0,        1761,      -10.46837251
          0,           0,        1762,      -10.47000463
          0,           0,        1763,      -10.47163674
          0,           0,        1764,      -10.47326885
          0,           0,        1765,      -10.47490096
          0,           0,        1766,      -10.47653307
          0,           0,        1767,      -10.47816518
          0,           0,        1768,      -10.47979729
          0,           0,        1769,      -10.48142941
          0,           0,        1770,      -10.48306152
          0,           0,        1771,      -10.48469363
          0,           0,        1772,      -10.48632574
          0,           0,        1773,      -10.48795785
          0,           0,        1774,      -10.48958996
          0,           0,        1775,      -10.49122207
          0,           0,        1776,      -10.49285419
          0,           0,        1777,       -10.4944863
          0,           0,        1778,      -10.49611841
          0,           0,        1779,      -10.49775052
          0,           0,        1780,      -10.49938263
          0,           0,        1781,      -10.50101474
          0,           0,        1782,      -10.50264686
          0,           0,        1783,      -10.50427897
          0,           0,        1784,      -10.50591108
          0,           0,        1785,      -10.50754319
          0,           0,        1786,       -10.5091753
          0,           0,        1787,      -10.51080741
          0,           0,        1788,      -10.51243952
          0,           0,        1789,      -10.51407164
          0,           0,        1790,      -10.51570375
          0,           0,        1791,      -10.51733586
          0,           0,        1792,      -10.51896797
          0,           0,        1793,      -10.52060008
          0,           0,        1794,      -10.52223219
          0,           0,        1795,       -10.5238643
          0,           0,        1796,      -10.52549642
          0,           0,        1797,      -10.52712853
          0,           0,        1798,      -10.52876064
          0,           0,        1799,      -10.53039275
          0,           0,        1800,      -10.53202486
          0,           0,        1801,      -10.53365697
          0,           0,        1802,      -10.53528908
          0,           0,        1803,       -10.5369212
          0,           0,        1804,      -10.53855331
          0,           0,        1805,      -10.54018542
          0,           0,        1806,      -10.54181753
          0,           0,        1807,      -10.54344964
          0,           0,        1808,      -10.54508175
          0,           0,        1809,      -10.54671387
          0,           0,        1810,      -10.54834598
          0,           0,        1811,      -10.54997809
          0,           0,        1812,       -10.5516102
          0,           0,        1813,      -10.55324231
          0,           0,        1814,      -10.55487442
          0,           0,        1815,      -10.55650653
          0,           0,        1816,      -10.55813865
          0,           0,        1817,      -10.55977076
          0,           0,        1818,      -10.56140287
          0,           0,        1819,      -10.56303498
          0,           0,        1820,      -10.56466709
          0,           0,        1821,       -10.5662992
          0,           0,        1822,      -10.56793131
          0,           0,        1823,      -10.56956343
          0,           0,        1824,      -10.57119554
          0,           0,        1825,      -10.57282765
          0,           0,        1826,      -10.57445976
          0,           0,        1827,      -10.57609187
          0,           0,        1828,      -10.57772398
          0,           0,        1829,      -10.57935609
          0,           0,        1830,      -10.58098821
          0,           0,        1831,      -10.58262032
          0,           0,        1832,      -10.58425243
          0,           0,        1833,      -10.58588454
          0,           0,        1834,      -10.58751665
          0,           0,        1835,      -10.58914876
          0,           0,        1836,      -10.59078087
          0,           0,        1837,      -10.59241299
          0,           0,        1838,       -10.5940451
          0,           0,        1839,      -10.59567721
          0,           0,        1840,      -10.59730932
          0,           0,        1841,      -10.59894143
          0,           0,        1842,      -10.60057354
          0,           0,        1843,      -10.60220565
          0,           0,        1844,      -10.60383777
          0,           0,        1845,      -10.60546988
          0,           0,        1846,      -10.60710199
          0,           0,        1847,       -10.6087341
          0,           0,        1848,      -10.61036621
          0,           0,        1849,      -10.61199832
          0,           0,        1850,      -10.61363044
          0,           0,        1851,      -10.61526255
          0,           0,        1852,      -10.61689466
          0,           0,        1853,      -10.61852677
          0,           0,        1854,      -10.62015888
          0,           0,        1855,      -10.62179099
          0,           0,        1856,       -10.6234231
          0,           0,        1857,      -10.62505522
          0,           0,        1858,      -10.62668733
          0,           0,        1859,      -10.62831944
          0,           0,        1860,      -10.62995155
          0,           0,        1861,      -10.63158366
          0,           0,        1862,      -10.63321577
          0,           0,        1863,      -10.63484788
          0,           0,        1864,         -10.63648
          0,           0,        1865,      -10.63811211
          0,           0,        1866,      -10.63974422
          0,           0,        1867,      -10.64137633
          0,           0,        1868,      -10.64300844
          0,           0,        1869,      -10.64464055
          0,           0,        1870,      -10.64627266
          0,           0,        1871,      -10.64790478
          0,           0,        1872,      -10.64953689
          0,           0,        1873,        -10.651169
          0,           0,        1874,      -10.65280111
          0,           0,        1875,      -10.65443322
          0,           0,        1876,      -10.65606533
          0,           0,        1877,      -10.65769744
          0,           0,        1878,      -10.65932956
          0,           0,        1879,      -10.66096167
          0,           0,        1880,      -10.66259378
          0,           0,        1881,      -10.66422589
          0,           0,        1882,        -10.665858
          0,           0,        1883,      -10.66749011
          0,           0,        1884,      -10.66912222
          0,           0,        1885,      -10.67075434
          0,           0,        1886,      -10.67238645
          0,           0,        1887,      -10.67401856
          0,           0,        1888,      -10.67565067
          0,           0,        1889,      -10.67728278
          0,           0,        1890,      -10.67891489
          0,           0,        1891,        -10.680547
          0,           0,        1892,      -10.68217912
          0,           0,        1893,      -10.68381123
          0,           0,        1894,      -10.68544334
          0,           0,        1895,      -10.68707545
          0,           0,        1896,      -10.68870756
          0,           0,        1897,      -10.69033967
          0,           0,        1898,      -10.69197178
          0,           0,        1899,       -10.6936039
          0,           0,        1900,      -10.69523601
          0,           0,        1901,      -10.69686812
          0,           0,        1902,      -10.69850023
          0,           0,        1903,      -10.70013234
          0,           0,        1904,      -10.70176445
          0,           0,        1905,      -10.70339656
          0,           0,        1906,      -10.70502868
          0,           0,        1907,      -10.70666079
          0,           0,        1908,       -10.7082929
          0,           0,        1909,      -10.70992501
          0,           0,        1910,      -10.71155712
          0,           0,        1911,      -10.71318923
          0,           0,        1912,      -10.71482135
          0,           0,        1913,      -10.71645346
          0,           0,        1914,      -10.71808557
          0,           0,        1915,      -10.71971768
          0,           0,        1916,      -10.72134979
          0,           0,        1917,       -10.7229819
          0,           0,        1918,      -10.72461401
          0,           0,        1919,      -10.72624613
          0,           0,        1920,      -10.72787824
          0,           0,        1921,      -10.72951035
          0,           0,        1922,      -10.73114246
          0,           0,        1923,      -10.73277457
          0,           0,        1924,      -10.73440668
          0,           0,        1925,      -10.73603879
          0,           0,        1926,      -10.73767091
          0,           0,        1927,      -10.73930302
          0,           0,        1928,      -10.74093513
          0,           0,        1929,      -10.74256724
          0,           0,        1930,      -10.74419935
          0,           0,        1931,      -10.74583146
          0,           0,        1932,      -10.74746357
          0,           0,        1933,      -10.74909569
          0,           0,        1934,       -10.7507278
          0,           0,        1935,      -10.75235991
          0,           0,        1936,      -10.75399202
          0,           0,        1937,      -10.75562413
          0,           0,        1938,      -10.75725624
          0,           0,        1939,      -10.75888835
          0,           0,        1940,      -10.76052047
          0,           0,        1941,      -10.76215258
          0,           0,        1942,      -10.76378469
          0,           0,        1943,       -10.7654168
          0,           0,        1944,      -10.76704891
          0,           0,        1945,      -10.76868102
          0,           0,        1946,      -10.77031313
          0,           0,        1947,      -10.77194525
          0,           0,        1948,      -10.77357736
          0,           0,        1949,      -10.77520947
          0,           0,        1950,      -10.77684158
          0,           0,        1951,      -10.77847369
          0,           0,        1952,       -10.7801058
          0,           0,        1953,      -10.78173791
          0,           0,        1954,      -10.78337003
          0,           0,        1955,      -10.78500214
          0,           0,        1956,      -10.78663425
          0,           0,        1957,      -10.78826636
          0,           0,        1958,      -10.78989847
          0,           0,        1959,      -10.79153058
          0,           0,        1960,      -10.79316269
          0,           0,        1961,      -10.79479481
          0,           0,        1962,      -10.79642692
          0,           0,        1963,      -10.79805903
          0,           0,        1964,      -10.79969114
          0,           0,        1965,      -10.80132325
          0,           0,        1966,      -10.80295536
          0,           0,        1967,      -10.80458747
          0,           0,        1968,      -10.80621959
          0,           0,        1969,       -10.8078517
          0,           0,        1970,      -10.80948381
          0,           0,        1971,      -10.81111592
          0,           0,        1972,      -10.81274803
          0,           0,        1973,      -10.81438014
          0,           0,        1974,      -10.81601225
          0,           0,        1975,      -10.81764437
          0,           0,        1976,      -10.81927648
          0,           0,        1977,      -10.82090859
          0,           0,        1978,       -10.8225407
          0,           0,        1979,      -10.82417281
          0,           0,        1980,      -10.82580492
          0,           0,        1981,      -10.82743703
          0,           0,        1982,      -10.82906915
          0,           0,        1983,      -10.83070126
          0,           0,        1984,      -10.83233337
          0,           0,        1985,      -10.83396548
          0,           0,        1986,      -10.83559759
          0,           0,        1987,       -10.8372297
          0,           0,        1988,      -10.83886181
          0,           0,        1989,      -10.84049393
          0,           0,        1990,      -10.84212604
          0,           0,        1991,      -10.84375815
          0,           0,        1992,      -10.84539026
          0,           0,        1993,      -10.84702237
          0,           0,        1994,      -10.84865448
          0,           0,        1995,      -10.85028659
          0,           0,        1996,      -10.85191871
          0,           0,        1997,      -10.85355082
          0,           0,        1998,      -10.85518293
          0,           0,        1999,      -10.85681504
          0,           0,        2000,      -10.85844715
          0,           0,        2001,      -10.86007926
          0,           0,        2002,      -10.86171138
          0,           0,        2003,      -10.86334349
          0,           0,        2004,       -10.8649756
          0,           0,        2005,      -10.86660771
          0,           0,        2006,      -10.86823982
          0,           0,        2007,      -10.86987193
          0,           0,        2008,      -10.87150404
          0,           0,        2009,      -10.87313616
          0,           0,        2010,      -10.87476827
          0,           0,        2011,      -10.87640038
          0,           0,        2012,      -10.87803249
          0,           0,        2013,       -10.8796646
          0,           0,        2014,      -10.88129671
          0,           0,        2015,      -10.88292882
          0,           0,        2016,      -10.88456094
          0,           0,        2017,      -10.88619305
          0,           0,        2018,      -10.88782516
          0,           0,        2019,      -10.88945727
          0,           0,        2020,      -10.89108938
          0,           0,        2021,      -10.89272149
          0,           0,        2022,       -10.8943536
          0,           0,        2023,      -10.89598572
          0,           0,        2024,      -10.89761783
          0,           0,        2025,      -10.89924994
          0,           0,        2026,      -10.90088205
          0,           0,        2027,      -10.90251416
          0,           0,        2028,      -10.90414627
          0,           0,        2029,      -10.90577838
          0,           0,        2030,       -10.9074105
          0,           0,        2031,      -10.90904261
          0,           0,        2032,      -10.91067472
          0,           0,        2033,      -10.91230683
          0,           0,        2034,      -10.91393894
          0,           0,        2035,      -10.91557105
          0,           0,        2036,      -10.91720316
          0,           0,        2037,      -10.91883528
          0,           0,        2038,      -10.92046739
          0,           0,        2039,       -10.9220995
          0,           0,        2040,      -10.92373161
          0,           0,        2041,      -10.92536372
          0,           0,        2042,      -10.92699583
          0,           0,        2043,      -10.92862794
          0,           0,        2044,      -10.93026006
          0,           0,        2045,      -10.93189217
          0,           0,        2046,      -10.93352428
          0,           0,        2047,      -10.93515639
          0,           0,        2048,       -10.9367885
          0,           0,        2049,      -10.93842061
          0,           0,        2050,      -10.94005272
          0,           0,        2051,      -10.94168484
          0,           0,        2052,      -10.94331695
          0,           0,        2053,      -10.94494906
          0,           0,        2054,      -10.94658117
          0,           0,        2055,      -10.94821328
          0,           0,        2056,      -10.94984539
          0,           0,        2057,       -10.9514775
          0,           0,        2058,      -10.95310962
          0,           0,        2059,      -10.95474173
          0,           0,        2060,      -10.95637384
          0,           0,        2061,      -10.95800595
          0,           0,        2062,      -10.95963806
          0,           0,        2063,      -10.96127017
          0,           0,        2064,      -10.96290228
          0,           0,        2065,       -10.9645344
          0,           0,        2066,      -10.96616651
          0,           0,        2067,      -10.96779862
          0,           0,        2068,      -10.96943073
          0,           0,        2069,      -10.97106284
          0,           0,        2070,      -10.97269495
          0,           0,        2071,      -10.97432706
          0,           0,        2072,      -10.97595918
          0,           0,        2073,      -10.97759129
          0,           0,        2074,       -10.9792234
          0,           0,        2075,      -10.98085551
          0,           0,        2076,      -10.98248762
          0,           0,        2077,      -10.98411973
          0,           0,        2078,      -10.98575184
          0,           0,        2079,      -10.98738396
          0,           0,        2080,      -10.98901607
          0,           0,        2081,      -10.99064818
          0,           0,        2082,      -10.99228029
          0,           0,        2083,       -10.9939124
          0,           0,        2084,      -10.99554451
          0,           0,        2085,      -10.99717662
          0,           0,        2086,      -10.99880874
          0,           0,        2087,      -11.00044085
          0,           0,        2088,      -11.00207296
          0,           0,        2089,      -11.00370507
          0,           0,        2090,      -11.00533718
          0,           0,        2091,      -11.00696929
          0,           0,        2092,       -11.0086014
          0,           0,        2093,      -11.01023352
          0,           0,        2094,      -11.01186563
          0,           0,        2095,      -11.01349774
          0,           0,        2096,      -11.01512985
          0,           0,        2097,      -11.01676196
          0,           0,        2098,      -11.01839407
          0,           0,        2099,      -11.02002618
          0,           0,        2100,       -11.0216583
          0,           0,        2101,      -11.02329041
          0,           0,        2102,      -11.02492252
          0,           0,        2103,      -11.02655463
          0,           0,        2104,      -11.02818674
          0,           0,        2105,      -11.02981885
          0,           0,        2106,      -11.03145096
          0,           0,        2107,      -11.03308308
          0,           0,        2108,      -11.03471519
          0,           0,        2109,       -11.0363473
          0,           0,        2110,      -11.03797941
          0,           0,        2111,      -11.03961152
          0,           0,        2112,      -11.04124363
          0,           0,        2113,      -11.04287574
          0,           0,        2114,      -11.04450786
          0,           0,        2115,      -11.04613997
          0,           0,        2116,      -11.04777208
          0,           0,        2117,      -11.04940419
          0,           0,        2118,       -11.0510363
          0,           0,        2119,      -11.05266841
          0,           0,        2120,      -11.05430052
          0,           0,        2121,      -11.05593264
          0,           0,        2122,      -11.05756475
          0,           0,        2123,      -11.05919686
          0,           0,        2124,      -11.06082897
          0,           0,        2125,      -11.06246108
          0,           0,        2126,      -11.06409319
          0,           0,        2127,       -11.0657253
          0,           0,        2128,      -11.06735742
          0,           0,        2129,      -11.06898953
          0,           0,        2130,      -11.07062164
          0,           0,        2131,      -11.07225375
          0,           0,        2132,      -11.07388586
          0,           0,        2133,      -11.07551797
          0,           0,        2134,      -11.07715008
          0,           0,        2135,       -11.0787822
          0,           0,        2136,      -11.08041431
          0,           0,        2137,      -11.08204642
          0,           0,        2138,      -11.08367853
          0,           0,        2139,      -11.08531064
          0,           0,        2140,      -11.08694275
          0,           0,        2141,      -11.08857486
          0,           0,        2142,      -11.09020698
          0,           0,        2143,      -11.09183909
          0,           0,        2144,       -11.0934712
          0,           0,        2145,      -11.09510331
          0,           0,        2146,      -11.09673542
          0,           0,        2147,      -11.09836753
          0,           0,        2148,      -11.09999964
          0,           0,        2149,      -11.10163176
          0,           0,        2150,      -11.10326387
          0,           0,        2151,      -11.10489598
          0,           0,        2152,      -11.10652809
          0,           0,        2153,       -11.1081602
          0,           0,        2154,      -11.10979231
          0,           0,        2155,      -11.11142443
          0,           0,        2156,      -11.11305654
          0,           0,        2157,      -11.11468865
          0,           0,        2158,      -11.11632076
          0,           0,        2159,      -11.11795287
          0,           0,        2160,      -11.11958498
          0,           0,        2161,      -11.12121709
          0,           0,        2162,      -11.12284921
          0,           0,        2163,      -11.12448132
          0,           0,        2164,      -11.12611343
          0,           0,        2165,      -11.12774554
          0,           0,        2166,      -11.12937765
          0,           0,        2167,      -11.13100976
          0,           0,        2168,      -11.13264187
          0,           0,        2169,      -11.13427399
          0,           0,        2170,       -11.1359061
          0,           0,        2171,      -11.13753821
          0,           0,        2172,      -11.13917032
          0,           0,        2173,      -11.14080243
          0,           0,        2174,      -11.14243454
          0,           0,        2175,      -11.14406665
          0,           0,        2176,      -11.14569877
          0,           0,        2177,      -11.14733088
          0,           0,        2178,      -11.14896299
          0,           0,        2179,       -11.1505951
          0,           0,        2180,      -11.15222721
          0,           0,        2181,      -11.15385932
          0,           0,        2182,      -11.15549143
          0,           0,        2183,      -11.15712355
          0,           0,        2184,      -11.15875566
          0,           0,        2185,      -11.16038777
          0,           0,        2186,      -11.16201988
          0,           0,        2187,      -11.16365199
          0,           0,        2188,       -11.1652841
          0,           0,        2189,      -11.16691621
          0,           0,        2190,      -11.16854833
          0,           0,        2191,      -11.17018044
          0,           0,        2192,      -11.17181255
          0,           0,        2193,      -11.17344466
          0,           0,        2194,      -11.17507677
          0,           0,        2195,      -11.17670888
          0,           0,        2196,      -11.17834099
          0,           0,        2197,      -11.17997311
          0,           0,        2198,      -11.18160522
          0,           0,        2199,      -11.18323733
          0,           0,        2200,      -11.18486944
          0,           0,        2201,      -11.18650155
          0,           0,        2202,      -11.18813366
          0,           0,        2203,      -11.18976577
          0,           0,        2204,      -11.19139789
          0,           0,        2205,         -11.19303
          0,           0,        2206,      -11.19466211
          0,           0,        2207,      -11.19629422
          0,           0,        2208,      -11.19792633
          0,           0,        2209,      -11.19955844
          0,           0,        2210,      -11.20119055
          0,           0,        2211,      -11.20282267
          0,           0,        2212,      -11.20445478
          0,           0,        2213,      -11.20608689
          0,           0,        2214,        -11.207719
          0,           0,        2215,      -11.20935111
          0,           0,        2216,      -11.21098322
          0,           0,        2217,      -11.21261533
          0,           0,        2218,      -11.21424745
          0,           0,        2219,      -11.21587956
          0,           0,        2220,      -11.21751167
          0,           0,        2221,      -11.21914378
          0,           0,        2222,      -11.22077589
          0,           0,        2223,        -11.222408
          0,           0,        2224,      -11.22404011
          0,           0,        2225,      -11.22567223
          0,           0,        2226,      -11.22730434
          0,           0,        2227,      -11.22893645
          0,           0,        2228,      -11.23056856
          0,           0,        2229,      -11.23220067
          0,           0,        2230,      -11.23383278
          0,           0,        2231,      -11.23546489
          0,           0,        2232,      -11.23709701
          0,           0,        2233,      -11.23872912
          0,           0,        2234,      -11.24036123
          0,           0,        2235,      -11.24199334
          0,           0,        2236,      -11.24362545
          0,           0,        2237,      -11.24525756
          0,           0,        2238,      -11.24688967
          0,           0,        2239,      -11.24852179
          0,           0,        2240,       -11.2501539
          0,           0,        2241,      -11.25178601
          0,           0,        2242,      -11.25341812
          0,           0,        2243,      -11.25505023
          0,           0,        2244,      -11.25668234
          0,           0,        2245,      -11.25831445
          0,           0,        2246,      -11.25994657
          0,           0,        2247,      -11.26157868
          0,           0,        2248,      -11.26321079
          0,           0,        2249,       -11.2648429
          0,           0,        2250,      -11.26647501
          0,           0,        2251,      -11.26810712
          0,           0,        2252,      -11.26973923
          0,           0,        2253,      -11.27137135
          0,           0,        2254,      -11.27300346
          0,           0,        2255,      -11.27463557
          0,           0,        2256,      -11.27626768
          0,           0,        2257,      -11.27789979
          0,           0,        2258,       -11.2795319
          0,           0,        2259,      -11.28116401
          0,           0,        2260,      -11.28279613
          0,           0,        2261,      -11.28442824
          0,           0,        2262,      -11.28606035
          0,           0,        2263,      -11.28769246
          0,           0,        2264,      -11.28932457
          0,           0,        2265,      -11.29095668
          0,           0,        2266,      -11.29258879
          0,           0,        2267,      -11.29422091
          0,           0,        2268,      -11.29585302
          0,           0,        2269,      -11.29748513
          0,           0,        2270,      -11.29911724
          0,           0,        2271,      -11.30074935
          0,           0,        2272,      -11.30238146
          0,           0,        2273,      -11.30401357
          0,           0,        2274,      -11.30564569
          0,           0,        2275,       -11.3072778
          0,           0,        2276,      -11.30890991
          0,           0,        2277,      -11.31054202
          0,           0,        2278,      -11.31217413
          0,           0,        2279,      -11.31380624
          0,           0,        2280,      -11.31543835
          0,           0,        2281,      -11.31707047
          0,           0,        2282,      -11.31870258
          0,           0,        2283,      -11.32033469
          0,           0,        2284,       -11.3219668
          0,           0,        2285,      -11.32359891
          0,           0,        2286,      -11.32523102
          0,           0,        2287,      -11.32686313
          0,           0,        2288,      -11.32849525
          0,           0,        2289,      -11.33012736
          0,           0,        2290,      -11.33175947
          0,           0,        2291,      -11.33339158
          0,           0,        2292,      -11.33502369
          0,           0,        2293,       -11.3366558
          0,           0,        2294,      -11.33828791
          0,           0,        2295,      -11.33992003
          0,           0,        2296,      -11.34155214
          0,           0,        2297,      -11.34318425
          0,           0,        2298,      -11.34481636
          0,           0,        2299,      -11.34644847
          0,           0,        2300,      -11.34808058
          0,           0,        2301,      -11.34971269
          0,           0,        2302,      -11.35134481
          0,           0,        2303,      -11.35297692
          0,           0,        2304,      -11.35460903
          0,           0,        2305,      -11.35624114
          0,           0,        2306,      -11.35787325
          0,           0,        2307,      -11.35950536
          0,           0,        2308,      -11.36113747
          0,           0,        2309,      -11.36276959
          0,           0,        2310,       -11.3644017
          0,           0,        2311,      -11.36603381
          0,           0,        2312,      -11.36766592
          0,           0,        2313,      -11.36929803
          0,           0,        2314,      -11.37093014
          0,           0,        2315,      -11.37256225
          0,           0,        2316,      -11.37419437
          0,           0,        2317,      -11.37582648
          0,           0,        2318,      -11.37745859
          0,           0,        2319,       -11.3790907
          0,           0,        2320,      -11.38072281
          0,           0,        2321,      -11.38235492
          0,           0,        2322,      -11.38398703
          0,           0,        2323,      -11.38561915
          0,           0,        2324,      -11.38725126
          0,           0,        2325,      -11.38888337
          0,           0,        2326,      -11.39051548
          0,           0,        2327,      -11.39214759
          0,           0,        2328,       -11.3937797
          0,           0,        2329,      -11.39541181
          0,           0,        2330,      -11.39704393
          0,           0,        2331,      -11.39867604
          0,           0,        2332,      -11.40030815
          0,           0,        2333,      -11.40194026
          0,           0,        2334,      -11.40357237
          0,           0,        2335,      -11.40520448
          0,           0,        2336,      -11.40683659
          0,           0,        2337,      -11.40846871
          0,           0,        2338,      -11.41010082
          0,           0,        2339,      -11.41173293
          0,           0,        2340,      -11.41336504
          0,           0,        2341,      -11.41499715
          0,           0,        2342,      -11.41662926
          0,           0,        2343,      -11.41826137
          0,           0,        2344,      -11.41989349
          0,           0,        2345,       -11.4215256
          0,           0,        2346,      -11.42315771
          0,           0,        2347,      -11.42478982
          0,           0,        2348,      -11.42642193
          0,           0,        2349,      -11.42805404
          0,           0,        2350,      -11.42968615
          0,           0,        2351,      -11.43131827
          0,           0,        2352,      -11.43295038
          0,           0,        2353,      -11.43458249
          0,           0,        2354,       -11.4362146
          0,           0,        2355,      -11.43784671
          0,           0,        2356,      -11.43947882
          0,           0,        2357,      -11.44111093
          0,           0,        2358,      -11.44274305
          0,           0,        2359,      -11.44437516
          0,           0,        2360,      -11.44600727
          0,           0,        2361,      -11.44763938
          0,           0,        2362,      -11.44927149
          0,           0,        2363,       -11.4509036
          0,           0,        2364,      -11.45253571
          0,           0,        2365,      -11.45416783
          0,           0,        2366,      -11.45579994
          0,           0,        2367,      -11.45743205
          0,           0,        2368,      -11.45906416
          0,           0,        2369,      -11.46069627
          0,           0,        2370,      -11.46232838
          0,           0,        2371,      -11.46396049
          0,           0,        2372,      -11.46559261
          0,           0,        2373,      -11.46722472
          0,           0,        2374,      -11.46885683
